exit_time,direction,entry_price,exit_price,notional,exit_reason,pnl_usdt,capital,drawdown
2025-06-05 00:00:00+00:00,long,35.468,36.3955,2549.3621,TP1,65.392,10065.392,0.0
2025-06-05 02:00:00+00:00,long,35.468,35.468,2549.3621,SL,-2.5494,10062.8426,0.000253
2025-06-17 09:00:00+00:00,long,42.725,40.49045,3848.0674,SL,-205.1049,9857.7377,0.020631
2025-06-20 14:00:00+00:00,short,37.356,36.5736,3137.7441,TP1,64.1494,9921.8871,0.014257
2025-06-20 14:00:00+00:00,short,37.356,35.567245,3137.7441,TP2,147.11,10068.9971,0.0
2025-07-14 18:00:00+00:00,long,48.108,46.96305,8461.4929,SL,-209.8414,9859.1557,0.02084
2025-08-04 02:00:00+00:00,short,38.602,38.3264,9206.1715,TP1,61.1246,9920.2803,0.01477
2025-08-04 03:00:00+00:00,short,38.602,38.602,9206.1715,SL,-9.2062,9911.0741,0.015684
2025-08-10 12:00:00+00:00,long,43.373,43.88645,5581.498,TP1,63.2831,9974.3572,0.009399
2025-08-10 15:00:00+00:00,long,43.373,44.514007,5581.498,TP2,141.2502,10115.6074,0.0
2025-08-12 21:00:00+00:00,long,43.964,45.4421,2005.8298,TP1,66.4345,10182.0418,0.0
2025-08-13 01:00:00+00:00,long,43.964,43.964,2005.8298,SL,-2.0058,10180.036,0.000197
2025-08-20 19:00:00+00:00,short,41.908,42.0499,30540.108,SL,-133.9486,10046.0874,0.013352
2025-08-22 12:00:00+00:00,short,41.941,41.2609,4130.2059,TP1,64.9088,10110.9963,0.006978
2025-08-22 14:00:00+00:00,short,41.941,41.941,4130.2059,SL,-4.1302,10106.8661,0.007383
2025-08-24 14:00:00+00:00,long,43.672,44.32335,4517.6639,TP1,65.1203,10171.9863,0.000988
2025-08-24 17:00:00+00:00,long,43.672,45.102555,4517.6639,TP2,143.4666,10315.4529,0.0
2025-09-01 00:00:00+00:00,short,44.646,43.97705,4589.7173,TP1,66.4748,10381.9277,0.0
2025-09-01 01:00:00+00:00,short,44.646,44.646,4589.7173,SL,-4.5897,10377.338,0.000442
2025-09-11 18:00:00+00:00,long,54.171,55.2264,3550.9493,TP1,67.4068,10444.7448,0.0
2025-09-11 22:00:00+00:00,long,54.171,56.482457,3550.9493,TP2,147.9668,10592.7116,0.0
2025-09-12 19:00:00+00:00,long,55.753,56.39595,6123.6016,TP1,67.5563,10660.2678,0.0
2025-09-12 20:00:00+00:00,long,55.753,55.753,6123.6016,SL,-6.1236,10654.1442,0.000574
2025-09-13 09:00:00+00:00,long,55.255,56.1863,4214.1432,TP1,68.9206,10723.0648,0.0
2025-09-13 16:00:00+00:00,long,55.255,55.255,4214.1432,SL,-4.2141,10718.8506,0.000393
2025-09-19 09:00:00+00:00,long,57.377,56.197625,10429.5155,SL,-224.8065,10494.0441,0.021358
2025-09-24 16:00:00+00:00,short,45.277,44.89745,8345.652,TP1,65.7875,10559.8316,0.015223
2025-09-24 17:00:00+00:00,short,45.277,45.277,8345.652,SL,-8.3457,10551.4859,0.016001
2025-10-09 01:00:00+00:00,short,46.572,45.8861,4776.2434,TP1,67.9551,10619.441,0.009664
