exit_time,direction,entry_price,exit_price,notional,exit_reason,pnl_usdt,capital,drawdown
2023-05-09 20:00:00+00:00,short,1.153,1.187575,6669.5589,SL,-206.6696,9793.3304,0.020667
2023-05-13 12:00:00+00:00,short,1.103,1.1201,3601.5816,TIMEOUT,-59.4375,9733.8929,0.026611
2023-05-21 02:00:00+00:00,short,1.1244,1.127258,48669.4646,SL,-172.3559,9561.537,0.043846
2023-05-23 13:00:00+00:00,short,1.0741,1.060355,4981.2281,TP1,61.253,9622.79,0.037721
2023-05-23 18:00:00+00:00,short,1.0741,1.0549,4981.2281,TIMEOUT,84.0604,9706.8504,0.029315
2023-05-25 15:00:00+00:00,short,0.9875,0.972715,4322.18,TP1,62.5512,9769.4016,0.02306
2023-05-25 19:00:00+00:00,short,0.9875,0.9875,4322.18,SL,-4.3222,9765.0794,0.023492
2023-05-26 17:00:00+00:00,short,0.9951,0.98341,5541.6199,TP1,62.3297,9827.4092,0.017259
2023-05-26 22:00:00+00:00,short,0.9951,0.9951,5541.6199,SL,-5.5416,9821.8675,0.017813
2023-06-07 01:00:00+00:00,short,0.8219,0.809235,4249.2922,TP1,63.3545,9885.222,0.011478
2023-06-07 08:00:00+00:00,short,0.8219,0.7942,4249.2922,TIMEOUT,138.962,10024.1841,0.0
2023-06-21 15:00:00+00:00,long,0.7787,0.80079,2355.7664,TP1,65.65,10089.8341,0.0
2023-06-21 16:00:00+00:00,long,0.7787,0.830241,2355.7664,TP2,153.5699,10243.404,0.0
2023-06-29 19:00:00+00:00,short,0.6801,0.669255,4282.489,TP1,66.1481,10309.5521,0.0
2023-06-29 21:00:00+00:00,short,0.6801,0.6801,4282.489,SL,-4.2825,10305.2696,0.000415
2023-07-02 02:00:00+00:00,short,0.68,0.67729,17238.8274,TP1,60.0824,10365.352,0.0
2023-07-02 03:00:00+00:00,short,0.68,0.668121,17238.8274,TP2,283.9207,10649.2727,0.0
2023-07-06 11:00:00+00:00,short,0.6735,0.662775,4458.2969,TP1,68.766,10718.0387,0.0
2023-07-06 14:00:00+00:00,short,0.6735,0.648829,4458.2969,TP2,158.853,10876.8917,0.0
2023-07-19 21:00:00+00:00,long,0.7233,0.7131,5051.613,TIMEOUT,-76.2896,10800.6021,0.007014
