exit_time,direction,entry_price,exit_price,notional,exit_reason,pnl_usdt,capital,drawdown
2021-06-15 23:00:00+00:00,long,39.919,39.6161,13178.9369,SL,-113.1789,9886.8211,0.011318
2021-07-11 21:00:00+00:00,short,32.31,31.85425,7009.1758,TP1,95.3636,9982.1847,0.001782
2021-07-11 22:00:00+00:00,short,32.31,32.31,7009.1758,SL,-7.0092,9975.1755,0.002482
2021-07-17 23:00:00+00:00,short,26.988,26.5351,5944.1386,TP1,96.7797,10071.9552,0.0
2021-07-18 00:00:00+00:00,short,26.988,26.988,5944.1386,SL,-5.9441,10066.0111,0.00059
2021-08-12 01:00:00+00:00,long,42.467,42.581,37497.6572,TP1,81.9113,10147.9223,0.0
2021-08-12 01:00:00+00:00,long,42.467,42.467,37497.6572,SL,-37.4977,10110.4247,0.003695
2021-10-23 00:00:00+00:00,long,197.415,194.37635,6568.5403,SL,-107.6728,10002.7519,0.014305
2021-12-27 10:00:00+00:00,long,197.8,198.372,34589.9357,TP1,82.7326,10085.4844,0.006153
2021-12-27 10:00:00+00:00,long,197.8,200.264585,34589.9357,TP2,396.4001,10481.8846,0.0
2022-03-06 03:00:00+00:00,short,89.91,88.288,5810.2728,TP1,101.9137,10583.7983,0.0
2022-03-06 10:00:00+00:00,short,89.91,86.328251,5810.2728,TP2,225.6538,10809.4521,0.0
2022-04-10 01:00:00+00:00,short,111.63,112.17425,22171.0453,SL,-130.2656,10679.1865,0.012051
2022-04-20 18:00:00+00:00,long,106.44,105.6215,13887.5091,SL,-120.6794,10558.5072,0.023215
2022-04-23 12:00:00+00:00,short,101.44,101.9035,23107.982,SL,-128.6931,10429.8141,0.035121
2022-07-27 13:00:00+00:00,short,36.8,37.34525,7039.2877,SL,-111.3374,10318.4767,0.045421
2022-07-29 14:00:00+00:00,long,42.24,42.9415,6213.1498,TP1,100.0782,10418.5549,0.036163
2022-07-29 15:00:00+00:00,long,42.24,42.24,6213.1498,SL,-6.2131,10412.3417,0.036737
2022-08-09 04:00:00+00:00,long,41.95,42.563,7125.5748,TP1,100.5606,10512.9024,0.027434
2022-08-09 09:00:00+00:00,long,41.95,41.95,7125.5748,SL,-7.1256,10505.7768,0.028093
2022-09-10 10:00:00+00:00,long,34.6,34.48775,32383.0625,SL,-137.4408,10368.336,0.040808
2022-09-10 16:00:00+00:00,long,34.47,34.6945,15919.6677,TP1,95.7235,10464.0595,0.031953
2022-09-10 16:00:00+00:00,long,34.47,34.47,15919.6677,SL,-15.9197,10448.1398,0.033426
2022-10-05 11:00:00+00:00,long,33.75,33.61025,25232.538,SL,-129.7139,10318.4259,0.045426
2022-10-18 12:00:00+00:00,long,30.69,30.953,12040.7791,TP1,97.1639,10415.5897,0.036437
2022-10-18 13:00:00+00:00,long,30.69,30.69,12040.7791,SL,-12.0408,10403.549,0.037551
2022-10-30 11:00:00+00:00,long,32.6,32.42075,18920.8199,SL,-122.9563,10280.5927,0.048926
2022-12-18 04:00:00+00:00,short,12.434,12.494025,21295.9415,SL,-124.1019,10156.4908,0.060407
2023-01-04 22:00:00+00:00,long,13.13,13.5102,3507.4888,TP1,99.8112,10256.302,0.051173
2023-01-05 01:00:00+00:00,long,13.13,13.13,3507.4888,SL,-3.5075,10252.7945,0.051497
2023-01-10 15:00:00+00:00,long,15.969,16.40245,3777.2955,TP1,100.6393,10353.4338,0.042187
2023-01-11 01:00:00+00:00,long,15.969,15.969,3777.2955,SL,-3.7773,10349.6565,0.042536
2023-01-22 01:00:00+00:00,long,24.931,25.24665,8174.4744,TP1,99.4093,10449.0658,0.03334
2023-01-22 01:00:00+00:00,long,24.931,24.931,8174.4744,SL,-8.1745,10440.8913,0.034096
2023-02-12 06:00:00+00:00,short,20.694,20.83225,15628.485,SL,-120.0374,10320.8539,0.045201
2023-03-28 14:00:00+00:00,short,20.024,20.135325,18564.0942,SL,-121.7726,10199.0813,0.056466
2023-03-30 02:00:00+00:00,long,20.906,21.1322,9426.2597,TP1,97.2777,10296.359,0.047467
2023-03-30 02:00:00+00:00,long,20.906,21.395025,9426.2597,TP2,211.069,10507.428,0.027941
2023-04-22 19:00:00+00:00,short,21.695,21.841925,15515.3072,SL,-120.5896,10386.8384,0.039097
2023-05-02 18:00:00+00:00,short,22.121,22.234225,20292.9788,SL,-124.1614,10262.6771,0.050583
2023-05-09 15:00:00+00:00,short,20.808,20.60425,10480.7747,TP1,97.3864,10360.0635,0.041574
2023-05-09 17:00:00+00:00,short,20.808,20.808,10480.7747,SL,-10.4808,10349.5827,0.042543
2023-05-12 11:00:00+00:00,short,20.203,20.25735,38471.503,SL,-141.9673,10207.6153,0.055677
2023-06-11 22:00:00+00:00,short,15.742,15.50965,6915.7857,TP1,98.6183,10306.2336,0.046554
2023-06-12 02:00:00+00:00,short,15.742,15.092196,6915.7857,TP2,278.5566,10584.7902,0.020784
2023-07-26 05:00:00+00:00,short,23.402,23.473725,34535.4144,SL,-140.3833,10444.4069,0.033771
2023-08-31 13:00:00+00:00,short,20.785,20.7267,37236.1915,TP1,85.826,10530.2328,0.025831
2023-08-31 14:00:00+00:00,short,20.785,20.585408,37236.1915,TP2,320.3315,10850.5643,0.0
2023-10-02 20:00:00+00:00,long,23.82,23.717925,25320.6408,SL,-133.8263,10716.738,0.012334
2023-10-03 06:00:00+00:00,long,23.326,23.96725,3898.3022,TP1,105.2182,10821.9562,0.002637
2023-10-03 13:00:00+00:00,long,23.326,24.611598,3898.3022,TP2,210.9542,11032.9104,0.0
2023-10-22 11:00:00+00:00,long,28.517,28.104625,7629.597,SL,-117.9587,10914.9517,0.010692
2023-10-24 20:00:00+00:00,long,30.675,30.2655,8176.2184,SL,-117.3257,10797.626,0.021326
2023-12-25 05:00:00+00:00,long,109.782,113.1062,3565.9256,TP1,106.1933,10903.8193,0.011701
2023-12-25 09:00:00+00:00,long,109.782,109.782,3565.9256,SL,-3.5659,10900.2534,0.012024
2024-03-21 17:00:00+00:00,long,186.543,185.1163,14252.2322,SL,-123.2548,10776.9986,0.023195
2024-04-21 18:00:00+00:00,long,148.878,148.187125,23223.5643,SL,-130.9936,10646.0051,0.035068
2024-06-09 14:00:00+00:00,short,160.489,161.228775,23095.7616,SL,-129.5558,10516.4492,0.046811
2024-06-09 18:00:00+00:00,short,161.11,162.0789,17486.8938,SL,-122.6514,10393.7979,0.057928
2024-08-25 13:00:00+00:00,long,157.111,158.94835,8887.6914,TP1,99.4941,10493.292,0.04891
2024-08-25 22:00:00+00:00,long,157.111,161.813591,8887.6914,TP2,257.1355,10750.4275,0.025604
2024-09-22 09:00:00+00:00,long,147.148,146.7809,43091.9071,SL,-150.5962,10599.8313,0.039253
