exit_time,direction,entry_price,exit_price,notional,exit_reason,pnl_usdt,capital,drawdown
2023-05-05 10:00:00+00:00,short,1.3,1.3485,5360.8247,SL,-205.3608,9794.6392,0.020536
2023-05-08 13:00:00+00:00,short,1.2892,1.1515,2879.6463,TIMEOUT,304.6966,10099.3358,0.0
2023-05-09 12:00:00+00:00,short,1.0636,1.1618,2187.7095,SL,-204.1744,9895.1613,0.020217
2023-05-13 12:00:00+00:00,short,1.1193,1.1201,5938.6885,TIMEOUT,-10.1833,9884.9781,0.021225
2023-05-14 08:00:00+00:00,short,1.0732,1.1079,6114.4429,SL,-203.814,9681.1641,0.041406
2023-05-15 02:00:00+00:00,short,1.1328,1.2042,3071.9391,SL,-196.6952,9484.4689,0.060882
2023-05-17 19:00:00+00:00,short,1.156,1.1991,5087.7244,SL,-194.7771,9289.6918,0.080168
2023-05-20 12:00:00+00:00,short,1.1649,1.1182,5397.2877,TIMEOUT,210.9761,9500.6678,0.059278
2023-05-23 11:00:00+00:00,short,1.1213,1.0765,6637.4448,TIMEOUT,258.5525,9759.2204,0.033677
2023-05-24 13:00:00+00:00,short,1.0568,0.9344,5055.6589,TP,580.4976,10339.7179,0.0
2023-05-26 09:00:00+00:00,short,0.9671,0.994,7434.6031,SL,-214.229,10125.489,0.020719
2023-06-01 14:00:00+00:00,short,0.9996,0.9588,3608.3561,TIMEOUT,143.6715,10269.1605,0.006824
2023-06-03 23:00:00+00:00,short,0.9455,0.9332,5796.7112,TIMEOUT,69.6126,10338.7731,9.1e-05
2023-06-05 15:00:00+00:00,short,0.9462,0.8481,5983.2092,TP,614.3432,10953.1163,0.0
2023-06-07 15:00:00+00:00,short,0.7771,0.7552,1158.0499,TIMEOUT,31.4778,10984.594,0.0
2023-06-10 04:00:00+00:00,short,0.7321,0.5473,2610.9809,TP,656.4647,11641.0587,0.0
2023-06-12 04:00:00+00:00,short,0.5719,0.6135,753.9662,TIMEOUT,-55.5975,11585.4613,0.004776
2023-06-15 15:00:00+00:00,short,0.6696,0.6412,2634.168,TIMEOUT,109.0898,11694.5511,0.0
2023-06-16 18:00:00+00:00,short,0.6325,0.665,4551.8791,SL,-238.4429,11456.1082,0.020389
2023-06-19 06:00:00+00:00,short,0.7215,0.7648,3817.8208,SL,-232.94,11223.1682,0.040308
2023-06-20 22:00:00+00:00,short,0.7706,0.8161,3801.5707,SL,-228.2649,10994.9032,0.059827
2023-06-21 16:00:00+00:00,short,0.7812,0.8334,3290.8883,SL,-223.189,10771.7143,0.078912
2023-06-24 11:00:00+00:00,short,0.8118,0.773,2245.052,TIMEOUT,105.0573,10876.7715,0.069928
2023-06-26 15:00:00+00:00,short,0.7441,0.7511,3481.0347,TIMEOUT,-36.2283,10840.5432,0.073026
2023-06-29 13:00:00+00:00,short,0.7124,0.698,3432.3569,TIMEOUT,65.9471,10906.4904,0.067387
2023-07-02 13:00:00+00:00,short,0.657,0.6733,2634.3986,TIMEOUT,-67.9931,10838.4972,0.073201
2023-07-06 15:00:00+00:00,short,0.6993,0.6511,3818.3179,TIMEOUT,259.3633,11097.8605,0.051023
2023-07-10 11:00:00+00:00,short,0.6547,0.6396,10530.1004,TIMEOUT,232.3361,11330.1967,0.031156
2023-07-12 05:00:00+00:00,short,0.6479,0.6698,6703.9584,SL,-233.3079,11096.8888,0.051106
2023-07-13 16:00:00+00:00,short,0.6606,0.6874,5470.6005,SL,-227.4084,10869.4804,0.070552
2023-07-16 18:00:00+00:00,short,0.6683,0.6786,1518.0927,TIMEOUT,-24.9153,10844.5651,0.072682
2023-07-17 07:00:00+00:00,short,0.6786,0.6925,10588.6646,SL,-227.48,10617.0851,0.092134
2023-07-21 14:00:00+00:00,short,0.7087,0.6834,2701.7337,TIMEOUT,93.7479,10710.833,0.084118
2023-07-24 09:00:00+00:00,short,0.6742,0.6163,7483.154,TP,635.1668,11345.9999,0.029805
2023-07-26 09:00:00+00:00,short,0.6265,0.6246,2613.3342,TIMEOUT,5.3122,11351.312,0.02935
2023-07-26 18:00:00+00:00,short,0.6197,0.6346,9442.1585,SL,-236.4684,11114.8436,0.049571
2023-07-29 14:00:00+00:00,short,0.6361,0.6304,10172.8806,TIMEOUT,80.9848,11195.8285,0.042646
2023-07-30 20:00:00+00:00,short,0.6327,0.609,17933.1663,TP,653.8165,11849.645,0.0
2023-08-04 12:00:00+00:00,short,0.6267,0.5958,6542.8833,TIMEOUT,316.0598,12165.7048,0.0
2023-08-06 04:00:00+00:00,short,0.5832,0.6007,8108.6161,SL,-251.4227,11914.2821,0.020667
2023-08-08 18:00:00+00:00,short,0.5913,0.5936,7784.4365,TIMEOUT,-38.0638,11876.2183,0.023795
2023-08-13 15:00:00+00:00,short,0.6008,0.6067,8108.2181,TIMEOUT,-87.7329,11788.4854,0.031007
2023-08-15 19:00:00+00:00,short,0.595,0.5398,7624.0748,TP,699.685,12488.1705,0.0
2023-08-17 19:00:00+00:00,short,0.5545,0.5196,3773.6733,TIMEOUT,233.7398,12721.9102,0.0
2023-08-19 16:00:00+00:00,short,0.4698,0.5319,1924.8803,SL,-256.3631,12465.5471,0.020151
2023-08-22 08:00:00+00:00,short,0.5113,0.5354,5289.323,SL,-254.6003,12210.9469,0.040164
2023-08-26 14:00:00+00:00,short,0.5755,0.5974,4259.0303,TIMEOUT,-166.3316,12044.6153,0.053238
2023-08-30 00:00:00+00:00,short,0.5602,0.5321,4270.5022,TIMEOUT,209.9407,12254.556,0.036736
2023-09-01 14:00:00+00:00,short,0.5187,0.4959,8828.3864,TIMEOUT,379.2326,12633.7885,0.006927
