exit_time,direction,entry_price,exit_price,notional,exit_reason,pnl_usdt,capital,drawdown
2021-05-15 16:00:00+00:00,long,4064.62,3756.16,1317.7138,SL,-101.3177,9898.6823,0.010132
2021-05-17 16:00:00+00:00,short,3775.74,3209.74,1399.7023,TIMEOUT,208.4218,10107.1041,0.0
2021-05-19 12:00:00+00:00,short,3209.74,2102.71,879.1408,TP,302.334,10409.4381,0.0
2021-05-21 12:00:00+00:00,short,2333.82,2649.02,268.4333,TIMEOUT,-36.5224,10372.9157,0.003509
2021-05-23 14:00:00+00:00,short,2518.7,1976.67,905.4642,TIMEOUT,193.9525,10566.8682,0.0
2021-05-24 07:00:00+00:00,short,1847.8,2261.94,471.47,SL,-106.1402,10460.728,0.010045
2021-05-26 01:00:00+00:00,short,2441.0,2750.0,826.3637,SL,-105.4336,10355.2944,0.020022
2021-05-28 13:00:00+00:00,short,2706.59,2586.98,1357.8575,TIMEOUT,58.6488,10413.9432,0.014472
2021-05-30 21:00:00+00:00,short,2368.79,2421.6,988.2795,TIMEOUT,-23.0211,10390.9221,0.016651
2021-05-31 08:00:00+00:00,short,2303.53,2464.95,1482.8275,SL,-105.392,10285.5301,0.026625
2021-06-02 13:00:00+00:00,short,2575.02,2741.45,1591.3865,SL,-104.4467,10181.0834,0.036509
2021-06-06 01:00:00+00:00,short,2738.75,2684.77,2069.7329,TIMEOUT,38.7241,10219.8075,0.032844
2021-06-08 14:00:00+00:00,short,2726.01,2355.09,2253.2593,TP,304.341,10524.1485,0.004043
2021-06-09 12:00:00+00:00,short,2383.84,2558.0,1440.5079,SL,-106.682,10417.4665,0.014139
2021-06-12 16:00:00+00:00,short,2479.62,2390.76,2060.2455,TIMEOUT,71.771,10489.2375,0.007347
2021-06-13 17:00:00+00:00,short,2333.1,2427.04,2605.1139,SL,-107.4975,10381.74,0.01752
2021-06-17 14:00:00+00:00,short,2548.34,2399.01,2886.6561,TIMEOUT,166.2683,10548.0083,0.001785
2021-06-19 17:00:00+00:00,short,2313.13,2222.2,1663.8649,TIMEOUT,63.7433,10611.7516,0.0
2021-06-21 06:00:00+00:00,short,2204.1,1976.4,3081.6023,TP,315.2709,10927.0225,0.0
2021-06-23 06:00:00+00:00,short,2012.94,2003.91,832.9713,TIMEOUT,2.9037,10929.9262,0.0
2021-06-24 15:00:00+00:00,short,1892.33,2001.1,1901.5379,SL,-111.2008,10818.7254,0.010174
2021-06-27 07:00:00+00:00,short,1942.81,1865.39,2722.9859,TIMEOUT,105.7866,10924.5121,0.000495
2021-06-30 19:00:00+00:00,short,2126.75,2244.33,1975.9913,SL,-111.2211,10813.2909,0.010671
2021-07-03 06:00:00+00:00,short,2159.64,2141.88,1791.4096,TIMEOUT,12.9404,10826.2314,0.009487
2021-07-07 01:00:00+00:00,short,2267.1,2318.0,1997.0829,TIMEOUT,-46.8348,10779.3966,0.013772
2021-07-08 11:00:00+00:00,short,2341.86,2137.44,3704.7017,TP,319.6772,11099.0738,0.0
2021-07-09 14:00:00+00:00,short,2069.48,2179.7,2083.9513,SL,-113.0747,10985.9991,0.010188
2021-07-12 10:00:00+00:00,short,2090.63,2110.75,2200.5997,TIMEOUT,-23.3789,10962.6202,0.012294
2021-07-13 19:00:00+00:00,short,2110.75,1939.15,4045.341,TP,324.8333,11287.4534,0.0
2021-07-15 19:00:00+00:00,short,1923.63,1917.26,1732.3188,TIMEOUT,4.0042,11291.4576,0.0
2021-07-18 00:00:00+00:00,short,1871.5,1965.85,2239.7417,SL,-115.1543,11176.3033,0.010198
2021-07-20 14:00:00+00:00,short,1908.12,1766.66,2604.51,TIMEOUT,190.4829,11366.7862,0.0
2021-07-23 22:00:00+00:00,short,2016.86,2081.6,3541.1208,SL,-117.209,11249.5772,0.010312
2021-07-25 23:00:00+00:00,short,2131.26,2184.96,4464.7624,SL,-116.9605,11132.6167,0.020601
2021-07-28 20:00:00+00:00,short,2265.77,2293.07,1503.5735,TIMEOUT,-19.62,11112.9967,0.022327
2021-07-31 02:00:00+00:00,long,2317.53,2480.13,4751.7903,TP,328.6381,11441.6348,0.0
2021-08-01 20:00:00+00:00,long,2490.71,2669.24,4788.7404,TP,338.4603,11780.0951,0.0
2021-08-01 23:00:00+00:00,long,2669.97,2530.0,2247.0887,SL,-120.048,11660.0471,0.010191
2021-08-06 12:00:00+00:00,long,2586.16,2770.12,2331.6127,TIMEOUT,163.5218,11823.5689,0.0
2021-08-08 00:00:00+00:00,long,2838.99,3195.03,2828.3615,TP,351.8787,12175.4476,0.0
2021-08-11 10:00:00+00:00,long,3102.18,3225.01,1780.3644,TIMEOUT,68.7127,12244.1603,0.0
2021-08-15 06:00:00+00:00,long,3187.38,3223.08,1947.6391,TIMEOUT,19.8667,12264.027,0.0
2021-08-17 19:00:00+00:00,long,3208.13,3118.79,3968.9895,TIMEOUT,-114.4974,12149.5296,0.009336
2021-08-19 03:00:00+00:00,long,3111.69,2990.01,3106.9666,SL,-124.6023,12024.9274,0.019496
2021-08-20 14:00:00+00:00,long,3042.73,3294.52,4359.4194,TP,356.3884,12381.3158,0.0
2021-08-22 14:00:00+00:00,long,3285.18,3166.88,4273.4662,TIMEOUT,-158.1619,12223.1539,0.012774
2021-08-25 01:00:00+00:00,long,3262.2,3206.41,2892.5914,TIMEOUT,-52.3616,12170.7923,0.017003
2021-08-29 11:00:00+00:00,long,3156.55,3182.56,4848.2729,TIMEOUT,35.1015,12205.8939,0.014168
2021-08-31 11:00:00+00:00,long,3220.23,3427.89,5678.3857,TP,360.4984,12566.3923,0.0
2021-09-02 11:00:00+00:00,long,3431.8,3763.42,1868.7587,TIMEOUT,178.7122,12745.1045,0.0
2021-09-05 08:00:00+00:00,long,3895.74,3922.82,2684.3063,TIMEOUT,15.9748,12761.0793,0.0
2021-09-07 08:00:00+00:00,long,3922.82,3758.55,5833.0712,TIMEOUT,-250.0958,12510.9836,0.019598
2021-09-13 07:00:00+00:00,long,3309.12,3199.26,3768.464,SL,-128.8783,12382.1053,0.029698
2021-09-13 14:00:00+00:00,long,3313.1,3165.84,2785.7635,SL,-126.6068,12255.4984,0.039619
2021-09-16 15:00:00+00:00,long,3388.26,3619.03,3663.4155,TIMEOUT,245.8471,12501.3455,0.020354
2021-09-19 11:00:00+00:00,long,3480.85,3350.0,3325.5872,SL,-128.339,12373.0065,0.030411
2021-09-21 21:00:00+00:00,short,3207.13,2688.52,2295.4729,TP,368.8947,12741.9012,0.001503
2021-09-26 09:00:00+00:00,short,2858.98,2980.99,1220.3149,TIMEOUT,-53.2985,12688.6026,0.00568
2021-09-28 23:00:00+00:00,short,3072.96,2800.14,4287.6147,TP,376.3705,13064.9731,0.0
2021-09-30 01:00:00+00:00,short,2860.34,2949.0,4215.0085,SL,-134.8647,12930.1084,0.010323
2021-10-02 19:00:00+00:00,long,3089.65,3463.6,3204.9346,TP,384.6983,13314.8067,0.0
2021-10-04 00:00:00+00:00,long,3436.44,3370.0,6886.7451,SL,-140.0348,13174.7719,0.010517
2021-10-04 15:00:00+00:00,long,3387.95,3289.86,4550.4606,SL,-136.2982,13038.4737,0.020754
2021-10-06 08:00:00+00:00,long,3451.88,3363.56,5095.9292,SL,-135.4807,12902.993,0.030929
2021-10-08 13:00:00+00:00,long,3584.22,3599.0,1891.1129,TIMEOUT,5.9071,12908.9002,0.030485
2021-10-10 21:00:00+00:00,long,3598.57,3478.87,3880.8338,SL,-132.9698,12775.9303,0.040472
2021-10-13 07:00:00+00:00,long,3580.18,3429.43,2155.723,TIMEOUT,-92.9264,12683.004,0.047451
