exit_time,direction,entry_price,exit_price,notional,exit_reason,pnl_usdt,capital,drawdown
2021-05-14 00:00:00+00:00,short,39.15,42.153,1345.3608,TREND_EXIT,-104.5412,9895.4588,0.010454
2021-05-15 12:00:00+00:00,long,44.605,40.223,2014.5456,SL,-199.9237,9695.535,0.030446
2021-05-16 13:00:00+00:00,long,42.317,51.074,2811.1405,TP,578.921,10274.456,0.0
2021-05-16 17:00:00+00:00,long,51.43,45.803,1878.1421,SL,-207.3673,10067.0887,0.020183
2021-05-19 00:00:00+00:00,long,49.703,56.94,1352.7021,TREND_EXIT,195.6073,10262.6961,0.001145
2021-05-20 00:00:00+00:00,short,47.732,34.237,991.3164,TREND_EXIT,279.278,10541.9741,0.0
2021-05-21 00:00:00+00:00,long,48.338,45.676,1131.8924,TREND_EXIT,-63.4658,10478.5083,0.00602
2021-05-23 14:00:00+00:00,short,37.816,23.317,988.5375,TIMEOUT,378.0258,10856.5341,0.0
2021-05-26 05:00:00+00:00,short,28.695,33.2,1383.0333,SL,-218.5137,10638.0203,0.020127
2021-05-29 01:00:00+00:00,short,32.1,29.527,1839.3776,TIMEOUT,145.5973,10783.6177,0.006716
2021-05-31 07:00:00+00:00,short,27.353,30.065,2175.2529,SL,-217.8476,10565.7701,0.026782
2021-06-02 12:00:00+00:00,short,31.08,33.33,2918.9701,SL,-214.2344,10351.5357,0.046516
2021-06-03 20:00:00+00:00,long,35.216,40.94,3821.1707,TP,617.271,10968.8067,0.0
2021-06-04 00:00:00+00:00,long,40.5,38.84,2034.9825,TREND_EXIT,-85.4441,10883.3625,0.00779
2021-06-05 00:00:00+00:00,short,37.928,39.778,2408.3091,TREND_EXIT,-119.8775,10763.485,0.018719
2021-06-07 02:00:00+00:00,long,42.15,43.097,1663.0531,TIMEOUT,35.7014,10799.1864,0.015464
2021-06-10 18:00:00+00:00,long,39.865,41.308,1363.4507,TIMEOUT,47.9896,10847.176,0.011089
2021-06-13 00:00:00+00:00,short,38.481,37.001,2765.2215,TREND_EXIT,103.5867,10950.7627,0.001645
2021-06-15 17:00:00+00:00,long,36.95,41.271,3609.5511,TIMEOUT,418.4979,11369.2606,0.0
2021-06-20 12:00:00+00:00,short,37.466,32.956,4248.9847,TIMEOUT,507.226,11876.4866,0.0
2021-06-23 06:00:00+00:00,short,30.856,30.145,1438.7942,TIMEOUT,31.7146,11908.2012,0.0
2021-06-24 17:00:00+00:00,short,29.086,32.945,1795.0865,SL,-239.9591,11668.2421,0.020151
2021-06-27 09:00:00+00:00,short,30.378,29.956,2714.0724,TIMEOUT,34.9888,11703.2309,0.017213
2021-06-30 23:00:00+00:00,short,32.249,35.653,2217.4941,SL,-236.2821,11466.9488,0.037054
2021-07-03 06:00:00+00:00,short,33.286,33.747,2812.7403,TIMEOUT,-41.7683,11425.1806,0.040562
2021-07-06 22:00:00+00:00,short,34.251,33.671,7121.4533,TIMEOUT,113.4719,11538.6525,0.031033
2021-07-08 00:00:00+00:00,long,34.987,35.925,4538.5366,TREND_EXIT,117.1394,11655.7919,0.021196
2021-07-10 00:00:00+00:00,short,35.925,33.766,3820.5687,TIMEOUT,225.7858,11881.5777,0.002236
2021-07-12 11:00:00+00:00,short,32.758,31.339,7031.9191,TIMEOUT,297.5744,12179.1521,0.0
