exit_time,direction,entry_price,exit_price,notional,exit_reason,pnl_usdt,capital,drawdown
2025-06-03 20:00:00+00:00,long,33.41,36.842,3507.6115,TIMEOUT,356.8073,10356.8073,0.0
2025-06-06 17:00:00+00:00,long,35.131,33.917,5994.1515,SL,-213.1303,10143.6771,0.020579
2025-06-09 14:00:00+00:00,long,34.727,37.426,5622.6572,TIMEOUT,431.3731,10575.0502,0.0
2025-06-11 16:00:00+00:00,long,37.844,42.94,2596.1868,TIMEOUT,347.0013,10922.0515,0.0
2025-06-13 00:00:00+00:00,long,42.767,40.3,3786.8129,SL,-222.2278,10699.8236,0.020347
2025-06-15 15:00:00+00:00,long,41.232,40.782,3051.0037,TIMEOUT,-36.3492,10663.4744,0.023675
2025-06-17 13:00:00+00:00,long,41.279,39.684,5519.4678,SL,-218.789,10444.6855,0.043707
2025-06-22 00:00:00+00:00,short,34.271,33.846,1972.1753,TREND_EXIT,22.4851,10467.1705,0.041648
2025-06-24 20:00:00+00:00,long,34.63,37.671,2392.5948,TIMEOUT,207.7108,10674.8813,0.02263
2025-06-25 15:00:00+00:00,long,38.861,37.178,4929.7274,SL,-218.4274,10456.454,0.042629
2025-06-27 00:00:00+00:00,short,36.409,35.502,4755.8905,TREND_EXIT,113.7201,10570.1741,0.032217
2025-06-29 08:00:00+00:00,long,37.236,38.516,4167.189,TIMEOUT,139.0813,10709.2554,0.019483
2025-07-01 08:00:00+00:00,long,38.516,38.729,8032.6715,TIMEOUT,36.3894,10745.6448,0.016151
2025-07-04 16:00:00+00:00,long,39.648,38.181,4260.4332,TIMEOUT,-161.899,10583.7458,0.030975
2025-07-07 18:00:00+00:00,long,39.761,38.81,8850.0592,SL,-220.525,10363.2208,0.051165
2025-07-10 02:00:00+00:00,long,38.503,41.497,7996.2944,TP,613.797,10977.0177,0.0
2025-07-12 02:00:00+00:00,long,41.681,46.179,3523.5508,TIMEOUT,376.72,11353.7377,0.0
2025-07-12 13:00:00+00:00,long,46.84,45.254,6706.2935,SL,-233.781,11119.9567,0.020591
2025-07-14 16:00:00+00:00,long,48.324,47.172,9329.1803,SL,-231.7283,10888.2284,0.041001
2025-07-16 23:00:00+00:00,long,48.35,46.504,5703.6386,SL,-223.4682,10664.7602,0.060683
2025-07-18 15:00:00+00:00,long,47.145,44.45,3731.281,SL,-217.0265,10447.7337,0.079798
2025-07-21 21:00:00+00:00,long,45.521,44.068,6546.3357,SL,-215.501,10232.2327,0.098778
2025-07-29 18:00:00+00:00,long,44.276,44.102,4835.0302,TIMEOUT,-23.8362,10208.3965,0.100878
2025-08-01 13:00:00+00:00,short,43.062,38.085,5299.5054,TP,607.2043,10815.6008,0.047397
2025-08-03 13:00:00+00:00,short,38.4,38.06,2620.3096,TIMEOUT,20.5803,10836.1811,0.045585
2025-08-04 17:00:00+00:00,short,37.776,39.037,6492.4279,SL,-223.2161,10612.9651,0.065245
2025-08-09 10:00:00+00:00,long,39.067,43.406,5565.3249,TIMEOUT,612.5509,11225.5159,0.011293
2025-08-11 12:00:00+00:00,long,43.825,44.429,3267.7399,TIMEOUT,41.7685,11267.2845,0.007615
2025-08-14 12:00:00+00:00,long,44.274,44.995,4703.8921,TIMEOUT,71.8988,11339.1832,0.001282
2025-08-17 02:00:00+00:00,long,48.634,46.514,2425.1092,TIMEOUT,-108.1378,11231.0454,0.010806
2025-08-18 00:00:00+00:00,long,47.692,45.788,5626.3762,SL,-230.2473,11000.7981,0.031086
2025-08-20 00:00:00+00:00,short,42.09,41.826,3472.2429,TREND_EXIT,18.3066,11019.1048,0.029473
2025-08-21 00:00:00+00:00,long,43.232,43.051,3614.4001,TREND_EXIT,-18.7469,11000.3579,0.031125
2025-08-22 00:00:00+00:00,short,41.062,40.7,3781.4709,TREND_EXIT,29.5557,11029.9136,0.028521
2025-08-24 14:00:00+00:00,long,43.658,44.36,3566.9924,TIMEOUT,53.7886,11083.7022,0.023784
2025-08-25 20:00:00+00:00,long,44.643,43.42,8091.737,SL,-229.7658,10853.9364,0.044021
2025-08-28 14:00:00+00:00,long,46.653,48.511,3960.6468,TIMEOUT,153.7759,11007.7123,0.030477
2025-09-01 00:00:00+00:00,long,44.763,44.526,7953.8051,TREND_EXIT,-50.0656,10957.6466,0.034886
2025-09-02 00:00:00+00:00,short,43.664,43.124,5269.3247,TREND_EXIT,59.8973,11017.5439,0.029611
2025-09-05 09:00:00+00:00,long,45.481,46.176,8248.3772,TIMEOUT,117.796,11135.3399,0.019236
2025-09-07 11:00:00+00:00,long,47.07,47.194,5265.0974,TIMEOUT,8.6051,11143.945,0.018478
2025-09-08 08:00:00+00:00,long,47.579,50.753,10023.0201,TP,658.6137,11802.5587,0.0
2025-09-10 08:00:00+00:00,long,51.023,54.959,2904.2776,TIMEOUT,221.1366,12023.6953,0.0
2025-09-11 11:00:00+00:00,long,56.083,53.7,5659.462,SL,-246.1334,11777.5619,0.020471
2025-09-13 19:00:00+00:00,long,55.761,54.976,4809.4371,TIMEOUT,-72.5164,11705.0455,0.026502
2025-09-18 00:00:00+00:00,long,54.764,58.475,10364.0277,TP,691.9387,12396.9842,0.0
2025-09-20 00:00:00+00:00,long,58.624,56.294,3377.1413,TIMEOUT,-137.601,12259.3832,0.0111
2025-09-24 00:00:00+00:00,short,50.05,44.711,4252.1284,TIMEOUT,449.3366,12708.7198,0.0
2025-09-26 03:00:00+00:00,short,44.159,42.951,3346.478,TIMEOUT,88.1987,12796.9185,0.0
2025-09-27 13:00:00+00:00,short,43.552,45.497,5730.9141,SL,-261.6693,12535.2492,0.020448
2025-09-28 20:00:00+00:00,short,44.778,46.601,6158.0185,SL,-256.863,12278.3862,0.04052
2025-10-01 11:00:00+00:00,short,46.256,47.586,6080.8248,TIMEOUT,-180.9229,12097.4633,0.054658
