exit_time,direction,level,profit_level,exit_reason,notional,entry_capital,peak_loss_ratio,pnl_usdt,capital,drawdown
2024-06-21 08:00:00+00:00,short,0,0,TP,288.0052169698697,5760.104339397394,0.000626,5.4721,5765.5764,0.45112
2024-06-23 23:00:00+00:00,short,0,0,TP,288.2788219259911,5765.576438519822,7.8e-05,5.4773,5771.0537,0.450599
2024-06-26 19:00:00+00:00,short,0,0,TP,288.5526868068208,5771.053736136416,0.000137,5.4825,5776.5362,0.450077
2024-06-28 19:00:00+00:00,short,0,0,TP,288.82681185928726,5776.536237185745,0.000448,5.4877,5782.0239,0.449554
2024-07-03 03:00:00+00:00,short,1,0,TP,289.1011973305536,5782.023946611072,0.002568,10.9303,5792.9542,0.448514
2024-07-07 14:00:00+00:00,short,0,0,TP,289.64771196652686,5792.954239330537,0.000555,5.5033,5798.4575,0.44799
2024-07-10 12:00:00+00:00,short,0,0,TP,289.92287729289507,5798.457545857901,0.0,5.5085,5803.9661,0.447465
2024-07-12 01:00:00+00:00,short,0,1,TP,290.1983040263233,5803.966080526466,0.0,11.002,5814.9681,0.446418
2024-08-01 17:00:00+00:00,short,9,0,TP,290.74840367544124,5814.968073508825,0.050312,46.0122,5860.9803,0.442038
2024-08-01 20:00:00+00:00,long,0,0,TP,293.0490129959776,5860.980259919552,0.000254,5.5679,5866.5482,0.441508
2024-08-14 22:00:00+00:00,short,2,1,TP,293.3274095583238,5866.548191166476,0.005598,22.0668,5888.615,0.439407
2024-08-15 18:00:00+00:00,short,0,0,TP,294.4307500352357,5888.615000704714,0.000267,5.5942,5894.2092,0.438874
2024-08-19 09:00:00+00:00,short,0,0,TP,294.71045924776917,5894.209184955383,0.000787,5.5995,5899.8087,0.438341
2024-08-20 15:00:00+00:00,short,0,1,TP,294.9904341840545,5899.80868368109,0.000463,11.1566,5910.9652,0.437279
2024-08-25 23:00:00+00:00,long,0,0,TP,295.5482624182482,5910.965248364964,1.9e-05,5.6154,5916.5807,0.436744
2024-09-13 15:00:00+00:00,long,9,0,TP,295.8290332675455,5916.580665350911,0.045068,66.3816,5982.9623,0.430425
2024-09-17 14:00:00+00:00,long,2,0,TP,299.1481141724225,5982.962283448449,0.00305,17.3005,6000.2628,0.428778
2024-09-18 18:00:00+00:00,long,0,0,TP,300.01314147469844,6000.262829493969,0.000453,5.7002,6005.9631,0.428235
2024-09-23 03:00:00+00:00,long,1,1,TP,300.2981539590994,6005.963079181988,0.000324,17.1843,6023.1474,0.426599
2024-09-24 20:00:00+00:00,long,0,0,TP,301.15736886809947,6023.147377361989,8.5e-05,5.722,6028.8694,0.426055
2024-10-07 01:00:00+00:00,long,3,0,TP,301.4434683685242,6028.869367370483,0.007951,23.5373,6052.4067,0.423814
2024-10-08 07:00:00+00:00,short,1,2,TP,302.62033339933095,6052.406667986618,0.001235,22.9116,6075.3183,0.421633
2024-10-14 03:00:00+00:00,long,0,0,TP,303.7659147398654,6075.318294797308,0.000221,5.7716,6081.0898,0.421083
2024-10-18 15:00:00+00:00,long,0,0,TP,304.0544923588683,6081.089847177365,0.000411,5.777,6086.8669,0.420533
2024-10-21 00:00:00+00:00,long,0,0,TP,304.3433441266092,6086.866882532184,3.6e-05,5.7825,6092.6494,0.419983
2024-10-24 19:00:00+00:00,long,1,0,TP,304.6324703035295,6092.649406070589,0.00154,11.6394,6104.2889,0.418875
2024-10-27 22:00:00+00:00,long,1,5,TP,305.214442661593,6104.28885323186,0.000284,40.7454,6145.0342,0.414996
2024-11-01 14:00:00+00:00,long,1,0,TP,307.25171120472504,6145.0342240945,0.001317,11.7395,6156.7737,0.413878
2024-11-05 14:00:00+00:00,long,1,0,TP,307.83868738198777,6156.773747639755,0.001265,11.762,6168.5357,0.412758
2024-11-10 04:00:00+00:00,long,0,0,TP,308.4267849233312,6168.535698466623,6e-05,5.8601,6174.3958,0.412201
2024-11-15 12:00:00+00:00,long,1,1,TP,308.71979036900836,6174.395807380167,0.001166,17.6839,6192.0797,0.410517
2024-11-18 06:00:00+00:00,long,1,1,TP,309.60398408484303,6192.0796816968605,0.000861,17.7409,6209.8206,0.408828
2024-11-27 20:00:00+00:00,long,4,0,TP,310.49103070623823,6209.820614124765,0.009815,30.7897,6240.6103,0.405897
2024-12-04 20:00:00+00:00,long,2,4,TP,312.03051439756854,6240.61028795137,0.003104,41.6613,6282.2716,0.401931
2024-12-06 14:00:00+00:00,long,0,0,TP,314.1135807354458,6282.271614708915,2.8e-05,5.9682,6288.2398,0.401363
2024-12-08 23:00:00+00:00,long,0,0,TP,314.4119886371445,6288.239772742889,0.0,5.9738,6294.2136,0.400794
